Review,deskripsi_negatif,deskripsi_netral,deskripsi_positif,harga_negatif,harga_netral,harga_positif,pengiriman_negatif,pengiriman_netral,pengiriman_positif,pelayanan_negatif,pelayanan_netral,pelayanan_positif,kualitas_negatif,kualitas_netral,kualitas_positif,lain-lain
simpel pakai bahanny ringan simpel pakai bahanny ringan suka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
barang suai ekspektasi bahan lembut corak suai ringan jual respon cepat chat sarang ramah cepat produknya cantik kayaknya catat,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
pilih milo datangnya pink afdal tidak jual catat orangnya tidak tidak bilang inventori habis dikirim random susahnya dichat biar diganti warna suai konsumen kilat respon tidak pesnan masalahny,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
baik kirim cepat kemas annya rapii harga capai barangnya baik,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
pesennya bergo navy hitam hitam dikirim bellasquare dichat tidak balas,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cantik jilbabnya lancip tunggu hasil hwc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pesenya hutam dikirimya navy tidak afirmasi baby pinknya gap,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
barang baik oke barang bagus laras ma gambar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
pesan khimar pashmina tidak erti salah retur ribet teliti seller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kecewa jilbab tidak suai foto kualitasnya lumayan bentuk jilbab tdak sperti bergo maryam kiri kanan pendek bentuk segitiga sbelumnya bergo layer puas bergo beda,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cepat bund mesen coplok pagi burit coplok dikirim tanggal burit suai pesan gd kurang maciw,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
barang bagus harga murah kualitas cukup bagus fungsi efisien jilbab produk overall oke,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
recommended recommended,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cepak sempit kualitas produk standar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pokonya keren suai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bahannya bagus warna suai pesan bagus terima,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
kualitas bagus suai harga cepat kemas catat kemas customer senang biar,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
mantap mantama mantap keren okay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kirim cepat pesan maghrib besoknya jam an suai ekspektasi bagus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
barangnya barangnya,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nilai baik corak bagus bahan harga an overall senang produk original kilat baik respon jual baik,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
puas barang suai pesan suai harga samakan harganya mahal sist,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
barangny bagusd kirim sip,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
jlbb pesan tidak kirim,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jelek sobek tidak sobekkj emm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hijabnya cantik senang kerudung instan hijab rekomendasi laras dmuka warna warna terima hwc kualitas produk baik produk original cepat baik respon jual baik,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
kemas pemgiriman cepat produk dikirim suai kualitasnya bagus,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
produk bagus cantik recomended tokonya ngirim pakai pilih idexpress sist waw paketnya sumatera status kirim palangkaraya hehehe,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
benda diterima kecewa jilbab kecil and tidak tebal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
recommended senang layan respon chat kilat kirim cepat barang suai deskripsi catat puas biaya olshop peroleh bkin nagih biaya online shop,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
bagus bahanya kecewa sharusnya kepala tidak rendanya foto tidak maunya polosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kirim nyalama jaitanya gabener benangnya msih nempel,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
warna bergo cukup suai gambar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kemas mantap suai pesan kirim cepat kualitas produk baik produk original harga produk baik cepat kirim baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
tali gede warna moca sisanya talinya pendek jahit lumayan rapi kualitas produk standar harga produk standar,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
warna tidak suai pesan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kecewa tidak suai pesan sudh note pesan spertiny tidak lafal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bahan keras kaku nilai barang tidak baik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ukur beda kaitnya kurang rapi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kecewa barang tidak suai foto jahit tidak rapi produk tidak original,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
lumayan suai harganya kemas rapi proses kirim cepat,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
abang pesan kecewa kerudung pesan aswad navy pingin tangis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mayan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jilbabnya mahal diperbaiki respon seller oke,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
suai pesan pesan suai batas mantap,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kirim cepat barangnya bagus terima seller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
terang jilbab oval dateng lancip smua,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trnyata warnanya gelap kecewa kemas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
produknya kualitas mkasih seller barakallah kualitas produk baik produk original harga produk baik cepat kirim baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
kurang oke bahannya tidak bagus tidak suai deskripsinya,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
anehh layerr pendek dpn gilir layer tidak suai bangget kemas gila gila bangget mntk balikin gnti harga gila salah beli tanggung jawabb anehh,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
kembali dananya tidak cepat respon bad service,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kecewa barang kurang jahit kurang rapi,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
cancel produk tolak kecil kecewa suai hargalah kainnya tipis,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
benda baik murah enak dipakainya kilat respon oke bangetlah rapi pakai,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
suai harga bagus dipakai suai harga bagus dipakai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
pendek ukur remaja,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kecewa benda tidak lengkap antar selipin tidak ngabarin pesan orang ngabarin enak tidak kantuk marah cutomer sayaa cari kirim komunikasi,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
pesan aman pesan suai gambar seller kualitas produk baik produk original harga produk baik cepat kirim baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
paksa share karenasy kecewa dng jual dja kacau allahmdulillah ngebantu penjjal kaya peringatann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
produk standar kemas minggu awai,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kemas rapi kualitas barg bagus bangeet cepat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
kasi ntk klu in jual jujur amanah dh pesan sllu ksi kecewa jilbab ngx kirim dh chat ngx in online,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
suka benda bagus respon cepat,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
asli gambar bagus kirim cepat terima bahan halus,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
oke baik cepat oke baik cepat,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oke barang bait warna suai,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
paketnya darat aman laras pesan salur rezekiku berkah kualitas produk bagus produk original harga produk bagus cepat kirim baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
produk oke suai gambar harga diskon kirim cepat terima kualitas produk baik produk original harga produk baik cepat kirim baik respon jual baik,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
bagus barang lumayan bagus suka txs,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pesan bergo maroon layer bya layer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
puas bahan bagus lembut adem warna bagus kirim cepat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
harga produk standar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cepat sampainya kemas rapi baik barangnya pakai bergo bentuk wajah tidak tembeb terima,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
barang bagus seller komunikatif kirim cepat barang suai and works fine,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
bahannya bagus mudah diatur kirim cepat respon jual baik peroleh,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
harga suai kualitas pendek lumayan foto selfie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
kecewa barang smpai beda pesan produk tidak original,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bahannya tidak tebal tidak laras gambar kirim tqq,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ukur warna lumayan suai foto suka,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kerudung murah bagus kirim kilat oke,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
juos gandos barang laras urai prioritas joss kotoss kotoss tenan biarkan bicara,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
kecewa bahan terawang tipis kilat kirim standar,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
barang bagus cak aman bagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kecewa suai kurang rapi asalan jahitnya suai harganya,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
parahh inisih jilbab muat anakk kecil yahh castamer kecewa haduuhh,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
suka pokonya baik iihh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kerudungnya bagus talinya abu coklat beda coklat bagus tali jajar mata abu talinya dagu tidak bagus kayaknya barang reject suai harga terima kualitas produk kurang baik,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
pesan belas kecewa kirim bandung gercep pesan sblm jam tidak dikirim batas shope dikirim diperbaiki sygkan langgananku marah,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
warnanya tidak suai foto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corak putih bahannya beda tipis sdikit kecewa barang original harga barang bagus kilat kirim baik respon jual baik,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
paket cepat dtgnya dishopee tidak awai pokonya,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mintanya warna moca army dikirimnya warna moca,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jahit rapi jahit rapi ukur suai nyaman pakai bahan kaos kurang lembut suai harga,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
standar bahannya tipis mocca talinya jahit tidak rapi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
berat badan kg produk secantik kurus pipi terima hijab wanita cantik com suka pesan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
barang tidak ketangan seller chat responnya,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
biasa lemas baik check kseluruhan aib tidak,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
barang bagus harga suai kualitas suai giat hari ruang terawang warna gelap cukup tercover terima,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
lumayan bahannya bagus jahit lumayan harga sgtu buru pesan,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
kemas kirim cepeett warna suai panjangnya cek suai repeat pesan sally,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
kemas chat tidak laden untungnya kirim cepat,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
kerudung suka bngeet seauai catat,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tidak suai gambar selapis pendek tidak dipakai model kualitas produk kurang baik,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jilbab bagus materi oke cepak aslinya kemas makan ditambah kirim salah nyampenya minggu kirim,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
jilbabnya bagus model renda renda buat elegan pendek kurang cocok dipakai orang dewasa bahannya tipis tidak apa suka,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pesan diterima suai pesan suka produk sally pesan diterima suai pesan suka produk sally,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bahan suai harga krudung bergo maryam pendek tidak kualitas produk kurang baik,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
bagus brngnya ssuai wrn gmbr bagus brngnya ssuai wrn gmbr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barang baik layan oke barang diterima suai catat bagus job,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
barangnya kirim cepat harganya jangkau kualitas bagus mantap kualitas produk baik produk original harga produk baik cepat kirim baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
lumayan bagus kirim suai kilat kirim oke bagus okokok nilai barang baik produk original,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
barang bagus suai harga mutiara mutiaranya lepas hilang jahit kurang rapi kurirnya baik biasa nganterin barangku intinya suai harga kualitas produk baik produk original harga produk baik cepat kirim baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
kirim cukup cepat bahan corak suai pesan ukur difoto realitanya tidak suai,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
nyobain cuantikk suka suka bahan suka warna suka model suka pouch dompet warung proses kemas kirim cepat buka paket unboxing cekrak cekrek ngepasin wajah,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
catat mocca dikirim aswad dicatatan ksong mnghbungi gnti tnpa spngtahuan dot awas hti biar customer tidak kecewa seller tnpa customer hargai apapun,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
suai pesan bahannya bagus suai lh harganya trjangkau sesal pesan tidak pesan bnyak,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
kirim cepat hijabnya realpic bagus,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
produknya elok foto iklannya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
model kerudung lumayan suai deskripsinya ukur lumayan suai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirim lambat po kualitas istri senang,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
suai pesan suai pesan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
puas barang suai gambar pokonya tidak kecewa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
puas bahan bagus suai deskripsi ukur muka pet kecil muka kepakai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
maryam dikirim,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kurang oke dusty pink,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
suka barang bagus kualitasnya lumayan suai harganya,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
pendek jilbab,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tidak sesal bagus bahannya adem mudah dipakai alloh lagii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
catat cepat kemas cepat bahan nilai suai harga bagus pesan kerudung maryam warna milo dikirimkan cecap jwab psenann,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
masyaallah puas barang layan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
biaya parah alit pendek cuy hahahaha lubang mukanya sempit duhh tidak kepake dehh,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jilbab murah bagus kirim kilat oke,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
bagus suai harga barangnya top bangeet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
aksi sukses agan berkah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cakeeup suka terima barang,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
kerudung bagus suka bersih gambar puas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
barangnya kualitasnya laras harga,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
laras dateng masyaallah pipi tembemku nampak tirus bahannya loh lemas dingin adem ttp pakai ciput kendati tidak geser jilbab suai agenda bebas oke formal kecehh barakallah suskes peroleh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
jilbab warna cream terawang bentuk da jilbab biru lumayan gelap tidak bentuk,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
barang baik terima barang cepat kirim barangnya baik,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
barang bagus laden afdal barang suai gambar,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
datangnya campur warna tulis pesan beda warna hitam tidak apa laj pendek gambarnya lihat ketutup lengan harga produk standar,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu lucu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bergo bahannya baik laras dengam harga kirim cepat hasil owner,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
produk suai kirim kilat pesan alhmdulillah tidak awai insyaalloh pesan dehh,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bagus senang bahan adem rekomended,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
warna pesan diterima sisa dananya dikembalikan rek pribadi stok tidak asli time stok hantu habis diklik tidak diupdate proses refund ribet barangnya bagus managementnya kurang profesional biar koreksi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
berkali pesan jual tidak awai puas biaya pokokny harga suai kualitas oke tokonya best,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
barang tidak tidak tidak erti kesel lepas dana tidak pikir suai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kecewa tidak asli gambar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lumayan harga segitu kirim notifikasi jam sampek bait jam nilai produk biasa,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
kualitas produk baik produk original respon jual bagus suka,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
tidak laras foto pendek dkirim dlm becek suai dbuka plastiknya,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
suka barang bagus dikirim bahan lumayan bagus suai hrg andai aman tutup,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
baik bahannya benang biasa tipis benang biasa tidak flash jual bagus an payet bahannya lumayan tebel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bagus barang suai pesan terima,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tidak suai pesan jilbab pendek photo engak pesan,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
recomended seller puas belanja lapak mator suwon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
laras harga bagus pokonya,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cepat harga oke kualitas benda baik youu,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
bergo maryam ukur ukur dicansel catat customer kemas hri kecewa tidak suai deskripsi,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cepat kemas cepat barang oke suai mantaap,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
benda kirim kemas cepat asli gambar tidak salah afdal tidak cacat uudah tidak kecewa pesan,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
syukaa efek anti chubby cocok pipi chubby kaya akooh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pesan refund stok habis sisa dananya dikembalikan rek pribadi stok tidak asli time stok hantu habis diklik tidak diupdate proses refund ribet barangnya bagus layan kurang profesional biar koreksi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
alhamdullilah ditukar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
limpit tidak doble tidak doble tipis tidak pakai daleman layak puas suai harga terima,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
bagus suai gambar cepat,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
bahan halus adem bagtt dipakai gamblang pakainya alir wajah kualitas produk baik produk original harga produk baik cepat baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
lumayan harga segitu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pengemasanya cepat tokonya libur oke oke suka produk original,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tiidak suai kecewa tidak baik gambarnya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suka barang bagus kualitas suai harga,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
keren cepat barangnya suai pesan suai gambar fix pesan,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
bahan kerudung kurang baik seller cepat cepat paking oke bahan kerudungnya kurang baik bahannya tipis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
puas jilbabnya keren nyaman pakai laras foto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
kirim cepat kemas rapi kainnya kasar terawang tidak panas banding harganya seller kualitas produk baik produk original harga produk baik cepat kirim baik,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
bahannya dingin model suai foto harga murah,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
harga murah kecil tidak suai foto urai bentuk lancip bulat,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
respon jual baik ramah pesan x beda pendek bergo kecewa customer oen tangis,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
warna bergo lumayan suai gambar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seller layak ramah kirim oke harganya tidak laras mahal he hijab modelnya cukup foto,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
biasa barangnya ukur kerudung pendek bordir kurang rapi but harga nilai bagus,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
kemas oke barang oke oke kemas oke barang oke oke,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kirim its oke bagus barangnya kirim its oke bagus barangnya,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
benda tidak suai gambar jelek kecewa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biasa barangnya corak cream nrawang,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lumayan nilai ssuai harga,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
barang bagus kemas rapi kirim cepat barokah,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
recomended seller puas biaya mator suwon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
seller responsif kirim super cepat cuttingnya bagus muka tirus modelnya elegan tidak kampung recommended seller,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
corak army kurang suka kemas ditingkatkan,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
catat coksu dikirim krem hadeh sbnernya gajadi batalin jual kekeh gamau,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
biasa barangnya warna biru tosca dikirim warna ijo,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
cukup barang krg suai pesan warna asli terang foto far lumayan,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
baik kerudung kemas mayan cepat cepat diterima tidak foto abang diambil emakku,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bagus jilbabnya jual kadang berbahan jarsey jarsey tebal jarsey tipis baik ramai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
foto asli bangat suai diharapkan tingkatkan kualitas produknya catat kualitas produk bagus produk original harga produk baik kilat kirim baik respon jual baik,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
barang pesan barangnya suai pesan cepat puas,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
barang baik barang oke laden oke recommended,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
kerudung bagus bahanya tidak panas dingin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sesuia catat sesui pesan barang kilat spai,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
baik bahan bagus suai harga,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
suai barang suai deskripsi kirim cepat respon pilih warna kosong model bahan kerudung bagus,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
okey terimakasi paket terima barang biasa bahan kurang bagus terima kualitas produk standar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kirim cepat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
harga lumayan jangkau laden standar,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
benda baik respon cepat delivery cepat barang baik hrg murah recsell,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
produk bagus laganan senang kirim cepat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
penjualx kurg teleiti pesan dshpee produk produk hitamx seharusx satuu ubh penilaaix kaloo sudh drespon dengn baik aduaan syaa dchat dibalss harga produk baik,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
terawang selapis doang alir bagus materi bagus tidak tebal lihat video,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
aksi suai suai pesan respon cepat pking bagus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bahannya tipis talinya tidak nyatu talinya,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
assalamualaikum war wab kabar anakku sehat semangat ajar amin amin robbal alamin jum at tanggal januari kelas xi ipa mapel bahasa indonesia jam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
warna nude dusty pink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kilat produk suai pesan kualitas produk bagus produk original,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
bergonya tidak suai gambar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suai kecil awai ngebuka jilbabnya sangar kaget size percaya jual,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
kasi pesannya bergo pasmina lucu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cukup suai harganya kemas apik proses kirim cepat,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
barangnya kirim kilat barang oke bagusd kualitas barang baik harga barang baik cepat kirim baik,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
kemas super latest tanggal barang dikirim tanggal ngajuin batal pesan beli pesan produk produk seller kirim dropship pesan disin review jujur,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
